hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,215,2016,November,48,21,1,1,1,0.0,0,BB,ITA,Groups,Corporate,0,0,0,A,D,1,No Deposit,,233.0,0,Transient,75.0,0,0,Check-Out,2016-11-23
City Hotel,1,177,2016,June,23,3,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,119.0,,0,Transient-Party,100.0,0,0,Canceled,2016-01-16
City Hotel,1,92,2015,July,28,7,0,4,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,68.0,0,0,Canceled,2015-06-26
City Hotel,1,63,2017,February,7,17,0,2,2,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.2,0,2,Canceled,2017-01-24
City Hotel,0,127,2017,August,32,8,0,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,80.1,0,0,Check-Out,2017-08-13
City Hotel,0,13,2016,February,8,18,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,94.0,0,1,Check-Out,2016-02-20
City Hotel,1,594,2017,February,8,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,2015-10-21
City Hotel,0,224,2015,October,40,2,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,,0,Transient-Party,65.0,0,0,Check-Out,2015-10-05
City Hotel,1,159,2017,July,29,18,0,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.1,0,0,Canceled,2017-02-10
City Hotel,0,5,2016,January,3,15,0,2,1,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10.0,,0,Transient,63.1,0,0,Check-Out,2016-01-17
City Hotel,0,105,2017,March,12,21,0,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,106.2,0,1,Check-Out,2017-03-24
City Hotel,0,115,2016,October,44,23,2,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,98.7,0,0,Check-Out,2016-10-26
City Hotel,1,142,2016,August,35,26,0,2,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,109.8,0,0,Canceled,2016-07-24
City Hotel,0,156,2016,August,35,21,2,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,103.5,1,0,Check-Out,2016-08-24
City Hotel,0,193,2016,September,37,10,2,1,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,7.0,,0,Transient,106.71,1,2,Check-Out,2016-09-13
City Hotel,0,106,2016,April,18,28,0,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,85.7,0,1,Check-Out,2016-05-01
City Hotel,0,213,2016,September,37,8,0,3,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,117.11,0,1,Check-Out,2016-09-11
City Hotel,0,93,2015,December,53,30,0,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,G,0,No Deposit,11.0,,0,Transient,118.19,0,0,Check-Out,2016-01-02
City Hotel,0,40,2016,September,38,13,0,4,1,0.0,0,BB,SWE,Groups,TA/TO,0,0,0,A,A,1,No Deposit,86.0,,0,Transient-Party,108.0,0,0,Check-Out,2016-09-17
City Hotel,0,57,2016,February,10,29,1,2,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,95.3,0,1,Check-Out,2016-03-03
City Hotel,0,143,2016,August,36,31,1,4,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,101.31,0,1,Check-Out,2016-09-05
City Hotel,0,12,2015,October,41,4,2,3,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,129.8,0,0,Check-Out,2015-10-09
City Hotel,1,626,2016,November,46,7,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.8,0,0,Canceled,2016-09-26
City Hotel,1,173,2017,June,24,11,2,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,140.0,0,0,Canceled,2016-12-20
City Hotel,1,26,2016,April,16,15,0,2,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,142.0,0,0,Canceled,2016-03-20
City Hotel,1,123,2016,June,25,17,2,2,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.15,0,2,Canceled,2016-02-16
City Hotel,0,1,2016,August,35,24,0,1,2,0.0,1,SC,BRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,119.0,0,2,Check-Out,2016-08-25
City Hotel,0,53,2016,November,47,14,1,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,,0,Transient,68.0,0,0,Check-Out,2016-11-18
City Hotel,0,50,2016,January,3,14,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,20.0,,43,Transient-Party,52.0,0,1,Check-Out,2016-01-17
City Hotel,1,178,2016,April,18,28,0,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19.0,,46,Transient,110.0,0,0,Canceled,2015-12-18
City Hotel,1,41,2016,May,21,16,1,0,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.9,0,0,Canceled,2016-04-13
City Hotel,1,71,2017,August,34,26,2,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,200.0,0,0,Canceled,2017-06-16
City Hotel,1,139,2017,June,25,21,0,3,2,1.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,177.75,0,0,Canceled,2017-02-02
City Hotel,1,8,2015,October,43,21,0,2,1,0.0,0,BB,PRT,Direct,Direct,1,1,0,D,D,0,No Deposit,14.0,,0,Transient,126.0,0,1,Canceled,2015-10-13
City Hotel,0,1,2016,May,21,18,0,1,2,0.0,0,BB,ITA,Direct,Direct,0,0,0,A,F,0,No Deposit,,,0,Transient,120.0,0,0,Check-Out,2016-05-19
City Hotel,1,178,2016,April,18,28,0,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19.0,,46,Transient,110.0,0,0,Canceled,2015-12-18
City Hotel,0,97,2015,October,41,7,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,F,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-10-09
City Hotel,0,14,2017,June,25,22,0,1,1,0.0,0,BB,FRA,Corporate,Corporate,1,1,3,A,A,0,No Deposit,,91.0,0,Transient,95.0,0,0,Check-Out,2017-06-23
City Hotel,0,226,2016,October,44,29,2,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,,0,Transient-Party,70.0,0,1,Check-Out,2016-11-02
City Hotel,1,297,2017,July,28,9,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,71,Transient,110.0,0,0,Canceled,2016-11-25
City Hotel,1,340,2017,July,28,9,2,2,0,2.0,0,BB,NOR,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient,90.05,0,2,Canceled,2016-09-17
City Hotel,1,149,2016,July,29,12,2,6,2,1.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,106.75,0,0,Canceled,2016-04-17
City Hotel,1,244,2016,July,28,6,2,4,0,0.0,0,SC,PRT,Offline TA/TO,TA/TO,1,1,0,E,E,0,No Deposit,19.0,,0,Transient,0.0,0,0,Canceled,2015-11-05
City Hotel,1,13,2017,July,28,9,2,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,89.0,,0,Transient,106.67,0,0,Canceled,2017-06-28
City Hotel,0,94,2017,May,22,28,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,145.8,0,1,Check-Out,2017-06-02
City Hotel,0,157,2016,November,46,6,2,2,1,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,117.68,0,2,Check-Out,2016-11-10
City Hotel,0,116,2017,March,12,24,0,2,1,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,171.0,,0,Transient-Party,90.0,0,0,Check-Out,2017-03-26
City Hotel,1,301,2016,July,31,30,1,1,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0,Canceled,2016-07-26
City Hotel,0,346,2016,September,38,13,0,2,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,90.0,0,0,Check-Out,2016-09-15
City Hotel,0,75,2016,February,8,20,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,60.0,0,0,Check-Out,2016-02-24
City Hotel,0,18,2016,September,36,3,1,1,2,0.0,0,SC,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,127.0,1,2,Check-Out,2016-09-05
City Hotel,1,418,2016,September,40,26,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,223,Transient-Party,75.0,0,0,Canceled,2016-08-02
City Hotel,0,150,2017,March,11,17,0,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,102.6,0,3,Check-Out,2017-03-19
City Hotel,1,59,2017,March,12,22,0,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,60.98,0,0,Canceled,2017-03-11
City Hotel,1,33,2017,June,23,4,2,2,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,1,Canceled,2017-05-15
City Hotel,0,214,2017,July,28,13,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient-Party,99.9,0,1,Check-Out,2017-07-16
City Hotel,0,0,2016,May,21,17,0,0,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,1,0,0,A,A,0,No Deposit,6.0,,0,Transient,0.0,0,0,Check-Out,2016-05-17
City Hotel,1,18,2017,May,19,9,0,3,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,150.0,0,2,Canceled,2017-04-24
City Hotel,1,3,2015,October,41,8,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,0,Canceled,2015-10-08
City Hotel,1,211,2016,May,23,31,0,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,3.0,,46,Transient,115.0,0,0,Canceled,2015-12-18
City Hotel,1,180,2017,August,31,3,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,,0,Transient,80.1,0,1,Canceled,2017-02-04
City Hotel,0,24,2016,August,34,14,2,3,2,1.0,1,HB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,242.0,1,3,Check-Out,2016-08-19
City Hotel,0,122,2017,May,19,11,0,2,1,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,117.0,0,0,Check-Out,2017-05-13
City Hotel,0,1,2017,August,34,22,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,199.0,0,1,Check-Out,2017-08-23
City Hotel,1,120,2016,September,36,1,1,3,2,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.8,0,0,Canceled,2016-05-17
City Hotel,1,51,2016,April,18,28,2,3,2,0.0,0,BB,GRC,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,,0,Transient-Party,116.1,0,0,Canceled,2016-03-08
City Hotel,1,37,2016,October,42,13,0,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,56.0,,0,Transient-Party,95.0,0,0,Canceled,2016-09-06
City Hotel,0,2,2016,November,48,24,0,1,1,0.0,0,BB,MOZ,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,375.0,,0,Transient-Party,95.0,0,0,Check-Out,2016-11-25
City Hotel,0,112,2016,March,13,25,2,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,28.0,,0,Transient,58.0,0,1,Check-Out,2016-03-29
City Hotel,1,102,2016,December,50,6,0,2,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,9.0,,0,Transient,86.4,0,2,Canceled,2016-11-17
City Hotel,0,3,2016,June,26,20,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,8,A,A,0,No Deposit,,40.0,0,Transient,67.0,1,1,Check-Out,2016-06-22
City Hotel,0,51,2016,March,12,13,4,7,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,7.0,,0,Transient,71.22,0,0,Check-Out,2016-03-24
City Hotel,0,15,2017,May,22,30,0,1,1,0.0,0,SC,ESP,Online TA,GDS,0,0,0,D,D,0,No Deposit,195.0,,0,Transient,134.0,0,0,Check-Out,2017-05-31
City Hotel,0,13,2017,May,18,1,1,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.67,0,1,Check-Out,2017-05-04
City Hotel,0,132,2015,July,30,23,0,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,90.0,0,0,Check-Out,2015-07-24
City Hotel,0,21,2017,February,8,19,2,1,1,0.0,0,BB,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,72.0,0,0,Check-Out,2017-02-22
City Hotel,0,47,2016,October,43,18,0,3,2,0.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,121.0,,0,Transient,85.5,0,0,Check-Out,2016-10-21
City Hotel,1,34,2016,March,11,11,1,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,80.1,0,1,Canceled,2016-03-04
City Hotel,0,227,2016,October,43,16,2,5,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,72.76,0,0,Check-Out,2016-10-23
City Hotel,1,104,2015,August,36,30,2,1,2,0.0,0,HB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,90.0,0,0,Canceled,2015-07-22
City Hotel,1,115,2016,March,13,20,2,0,1,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,41.0,,22,Transient,70.0,0,0,Canceled,2015-12-18
City Hotel,0,158,2017,March,13,27,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,95.0,0,1,Check-Out,2017-03-29
City Hotel,1,38,2016,August,35,21,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.9,0,0,Canceled,2016-07-18
City Hotel,1,405,2016,August,33,10,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,65.0,0,0,Canceled,2015-12-09
City Hotel,1,94,2016,April,15,8,1,2,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,96.3,0,0,Canceled,2016-03-01
City Hotel,1,93,2017,August,34,24,1,3,3,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,,0,Transient,192.0,0,0,Canceled,2017-05-27
City Hotel,0,187,2016,September,38,12,1,4,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,B,B,0,No Deposit,27.0,,0,Transient-Party,80.75,0,0,Check-Out,2016-09-17
City Hotel,0,20,2016,April,18,24,2,2,2,0.0,0,SC,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,120.5,1,0,Check-Out,2016-04-28
City Hotel,1,41,2016,December,53,27,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,69.29,0,0,Canceled,2016-12-12
City Hotel,1,209,2017,August,34,26,0,1,3,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,162.0,0,0,Canceled,2017-06-13
City Hotel,0,1,2015,August,33,10,1,1,0,3.0,0,BB,PRT,Direct,Direct,0,0,0,B,B,1,No Deposit,,,0,Transient-Party,9.0,0,0,Check-Out,2015-08-12
City Hotel,0,68,2016,October,42,9,2,3,3,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,151.2,0,2,Check-Out,2016-10-14
City Hotel,0,193,2016,July,29,13,2,7,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.95,0,0,Check-Out,2016-07-22
City Hotel,0,80,2015,October,41,9,0,2,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,12.0,,50,Transient-Party,108.0,0,0,Check-Out,2015-10-11
City Hotel,0,221,2017,June,25,23,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,,0,Transient,89.1,0,2,Check-Out,2017-06-25
City Hotel,0,117,2016,October,41,2,1,0,1,0.0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,2,Check-Out,2016-10-03
City Hotel,0,98,2016,May,23,30,1,1,2,0.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,85.0,,0,Transient,89.75,1,0,Check-Out,2016-06-01
City Hotel,0,144,2017,August,32,10,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,130.5,0,2,Check-Out,2017-08-14
City Hotel,1,103,2016,December,52,18,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.4,0,0,Canceled,2016-12-12
City Hotel,0,181,2016,August,32,6,2,5,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,72.75,0,1,Check-Out,2016-08-13
City Hotel,0,6,2016,March,10,4,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,91.0,0,0,Check-Out,2016-03-05
City Hotel,0,1,2016,July,28,6,0,1,1,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,118.15,0,0,Check-Out,2016-07-07
City Hotel,0,224,2015,October,40,2,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,,0,Transient-Party,65.0,0,0,Check-Out,2015-10-05
City Hotel,0,182,2016,September,40,30,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.9,0,2,Check-Out,2016-10-02
City Hotel,0,206,2017,March,13,26,2,1,2,0.0,0,BB,CN,Groups,TA/TO,0,0,0,A,A,0,No Deposit,296.0,,0,Transient-Party,72.0,0,0,Check-Out,2017-03-29
City Hotel,0,0,2016,March,12,19,0,1,2,1.0,0,HB,PRT,Direct,Direct,0,0,0,A,D,2,No Deposit,14.0,,0,Transient,199.0,0,1,Check-Out,2016-03-20
City Hotel,1,126,2016,April,16,14,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,39,Transient,65.0,0,0,Canceled,2016-01-18
City Hotel,0,11,2017,January,3,20,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,104.0,0,1,Check-Out,2017-01-23
City Hotel,0,17,2016,March,12,17,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,174.0,,0,Transient-Party,80.0,0,1,Check-Out,2016-03-19
City Hotel,0,30,2017,March,12,21,0,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,134.73,0,1,Check-Out,2017-03-25
City Hotel,0,72,2016,March,14,27,2,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,68.0,0,0,Check-Out,2016-03-31
City Hotel,1,83,2017,May,18,3,0,4,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,135.0,0,0,Canceled,2017-02-09
City Hotel,1,259,2016,May,19,5,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,53.0,,60,Transient,90.0,0,0,Canceled,2015-10-19
City Hotel,1,53,2016,June,25,12,1,0,2,0.0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,129.2,0,1,Canceled,2016-05-09
City Hotel,1,52,2017,August,34,23,0,3,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,172.67,0,0,Canceled,2017-07-05
City Hotel,1,102,2015,October,42,16,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6.0,,0,Transient-Party,101.5,0,0,Canceled,2015-07-06
City Hotel,0,17,2015,September,39,26,2,2,1,0.0,0,BB,IRN,Groups,TA/TO,0,0,0,A,A,2,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2015-09-30
City Hotel,0,118,2016,June,24,6,1,3,1,0.0,0,BB,POL,Offline TA/TO,Corporate,0,0,0,A,A,1,No Deposit,191.0,,0,Transient-Party,110.0,0,0,Check-Out,2016-06-10
City Hotel,0,1,2016,May,19,4,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,3,30,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,0,Check-Out,2016-05-05
City Hotel,0,273,2015,July,29,17,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0,Check-Out,2015-07-19
City Hotel,1,86,2016,January,4,22,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29.0,,35,Transient,85.0,0,0,Canceled,2015-12-02
City Hotel,1,270,2017,June,25,21,2,4,2,0.0,0,BB,NLD,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,105.0,0,0,Canceled,2017-02-02
City Hotel,1,69,2016,June,25,12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236.0,,0,Transient,120.0,0,0,Canceled,2016-04-27
City Hotel,1,15,2016,April,18,27,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,103.44,0,2,Canceled,2016-04-24
City Hotel,0,22,2015,November,47,17,0,3,2,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,90.95,0,1,Check-Out,2015-11-20
City Hotel,1,8,2017,April,17,29,0,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,1,Canceled,2017-04-22
City Hotel,0,188,2016,October,44,24,1,2,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,94.14,0,1,Check-Out,2016-10-27
City Hotel,1,33,2016,January,5,25,1,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,38.0,,15,Transient-Party,62.0,0,0,Canceled,2016-01-21
City Hotel,1,87,2017,April,15,15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,95.0,0,0,Canceled,2017-01-18
City Hotel,0,0,2016,August,34,16,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,B,B,0,No Deposit,,,0,Transient,138.0,0,0,Check-Out,2016-08-17
City Hotel,0,12,2016,May,23,29,2,0,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,97.02,0,1,Check-Out,2016-05-31
City Hotel,0,0,2016,March,10,2,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,101.0,0,0,Check-Out,2016-03-03
City Hotel,0,264,2015,July,28,8,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,60.0,0,0,Check-Out,2015-07-10
City Hotel,1,72,2015,December,53,27,2,0,2,0.0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient,90.0,0,0,Canceled,2015-11-11
City Hotel,0,0,2016,September,38,16,0,2,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,,0,Transient,95.0,0,0,Check-Out,2016-09-18
City Hotel,0,52,2017,March,10,5,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,91.8,0,2,Check-Out,2017-03-10
City Hotel,0,4,2017,May,22,29,1,1,1,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,94.0,0,0,Check-Out,2017-05-31
City Hotel,0,102,2015,October,42,16,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0,Check-Out,2015-10-18
